Insurer,Ward Class,Plan Type,Plan Name,Age,Premium in MA,Premium in Cash
AIA,A Ward,Rider,Max VitalHealth B,89,0,3034.68
AIA,A Ward,Rider,Max VitalHealth B,90,0,3034.68
AIA,A Ward,Rider,Max VitalHealth B,91,0,3245.56
AIA,A Ward,Rider,Max VitalHealth B,92,0,3245.56
AIA,A Ward,Rider,Max VitalHealth B,93,0,3245.56
AIA,A Ward,Rider,Max VitalHealth B,94,0,3557.28
AIA,A Ward,Rider,Max VitalHealth B,95,0,3557.28
AIA,A Ward,Rider,Max VitalHealth B,96,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,97,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,98,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,99,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,100,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,101,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,102,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,103,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,104,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,105,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,106,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,107,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,108,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,109,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,110,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,111,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,112,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,113,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,114,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,115,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,116,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,117,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,118,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,119,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,120,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,121,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,122,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,123,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,124,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,125,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,126,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,127,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,128,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,129,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,130,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,131,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,132,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,133,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,134,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,135,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,136,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,137,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,138,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,139,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,140,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,141,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,142,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,143,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,144,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,145,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,146,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,147,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,148,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,149,0,3768.14
AIA,A Ward,Rider,Max VitalHealth B,150,0,3768.14
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,1,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,2,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,3,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,4,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,5,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,6,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,7,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,8,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,9,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,10,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,11,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,12,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,13,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,14,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,15,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,16,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,17,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,18,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,19,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,20,69.27,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,21,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,22,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,23,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,24,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,25,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,26,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,27,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,28,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,29,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,30,71.3,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,31,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,32,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,33,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,34,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,35,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,36,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,37,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,38,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,39,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,40,103.9,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,41,165.02,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,42,165.02,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,43,165.02,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,44,165.02,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,45,165.02,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,46,202.71,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,47,202.71,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,48,202.71,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,49,202.71,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,50,202.71,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,51,219.01,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,52,219.01,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,53,219.01,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,54,219.01,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,55,219.01,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,56,242.44,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,57,242.44,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,58,242.44,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,59,242.44,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,60,242.44,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,61,366.72,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,62,366.72,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,63,366.72,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,64,366.72,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,65,366.72,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,66,590.84,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,67,590.84,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,68,590.84,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,69,590.84,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,70,590.84,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,71,876.07,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,72,876.07,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,73,876.07,0
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,74,900,128.87
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,75,900,128.87
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,76,900,494.58
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,77,900,494.58
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,78,900,494.58
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,79,900,494.58
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,80,900,494.58
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,81,900,544.5
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,82,900,544.5
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,83,900,544.5
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,84,900,594.42
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,85,900,594.42
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,86,900,760.46
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,87,900,760.46
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,88,900,760.46
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,89,900,1030.42
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,90,900,1030.42
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,91,900,1209.71
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,92,900,1209.71
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,93,900,1209.71
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,94,900,1397.14
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,95,900,1397.14
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,96,900,1697.66
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,97,900,1697.66
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,98,900,1697.66
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,99,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,100,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,101,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,102,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,103,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,104,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,105,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,106,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,107,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,108,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,109,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,110,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,111,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,112,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,113,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,114,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,115,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,116,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,117,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,118,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,119,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,120,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,121,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,122,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,123,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,124,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,125,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,126,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,127,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,128,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,129,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,130,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,131,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,132,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,133,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,134,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,135,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,136,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,137,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,138,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,139,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,140,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,141,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,142,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,143,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,144,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,145,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,146,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,147,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,148,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,149,900,1913.62
AIA,B1 Ward,Base,HealthShield Gold Max B Lite,150,900,1913.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,1,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,2,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,3,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,4,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,5,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,6,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,7,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,8,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,9,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,10,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,11,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,12,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,13,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,14,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,15,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,16,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,17,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,18,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,19,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,20,0,128.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,21,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,22,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,23,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,24,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,25,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,26,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,27,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,28,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,29,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,30,0,146.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,31,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,32,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,33,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,34,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,35,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,36,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,37,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,38,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,39,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,40,0,183.36
AIA,B1 Ward,Rider,Max VitalHealth B Lite,41,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,42,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,43,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,44,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,45,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,46,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,47,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,48,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,49,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,50,0,270.98
AIA,B1 Ward,Rider,Max VitalHealth B Lite,51,0,293.38
AIA,B1 Ward,Rider,Max VitalHealth B Lite,52,0,293.38
AIA,B1 Ward,Rider,Max VitalHealth B Lite,53,0,293.38
AIA,B1 Ward,Rider,Max VitalHealth B Lite,54,0,293.38
AIA,B1 Ward,Rider,Max VitalHealth B Lite,55,0,293.38
AIA,B1 Ward,Rider,Max VitalHealth B Lite,56,0,403.4
AIA,B1 Ward,Rider,Max VitalHealth B Lite,57,0,403.4
AIA,B1 Ward,Rider,Max VitalHealth B Lite,58,0,403.4
AIA,B1 Ward,Rider,Max VitalHealth B Lite,59,0,403.4
AIA,B1 Ward,Rider,Max VitalHealth B Lite,60,0,403.4
AIA,B1 Ward,Rider,Max VitalHealth B Lite,61,0,687.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,62,0,687.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,63,0,687.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,64,0,687.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,65,0,687.62
AIA,B1 Ward,Rider,Max VitalHealth B Lite,66,0,1031.94
AIA,B1 Ward,Rider,Max VitalHealth B Lite,67,0,1031.94
AIA,B1 Ward,Rider,Max VitalHealth B Lite,68,0,1031.94
AIA,B1 Ward,Rider,Max VitalHealth B Lite,69,0,1100.18
AIA,B1 Ward,Rider,Max VitalHealth B Lite,70,0,1100.18
AIA,B1 Ward,Rider,Max VitalHealth B Lite,71,0,1100.18
AIA,B1 Ward,Rider,Max VitalHealth B Lite,72,0,1100.18
AIA,B1 Ward,Rider,Max VitalHealth B Lite,73,0,1100.18
AIA,B1 Ward,Rider,Max VitalHealth B Lite,74,0,1146.02
AIA,B1 Ward,Rider,Max VitalHealth B Lite,75,0,1146.02
AIA,B1 Ward,Rider,Max VitalHealth B Lite,76,0,1146.02
AIA,B1 Ward,Rider,Max VitalHealth B Lite,77,0,1146.02
AIA,B1 Ward,Rider,Max VitalHealth B Lite,78,0,1146.02
AIA,B1 Ward,Rider,Max VitalHealth B Lite,79,0,1201.04
AIA,B1 Ward,Rider,Max VitalHealth B Lite,80,0,1201.04
AIA,B1 Ward,Rider,Max VitalHealth B Lite,81,0,1466.92
AIA,B1 Ward,Rider,Max VitalHealth B Lite,82,0,1466.92
AIA,B1 Ward,Rider,Max VitalHealth B Lite,83,0,1466.92
AIA,B1 Ward,Rider,Max VitalHealth B Lite,84,0,1466.92
AIA,B1 Ward,Rider,Max VitalHealth B Lite,85,0,1466.92
AIA,B1 Ward,Rider,Max VitalHealth B Lite,86,0,1604.44
AIA,B1 Ward,Rider,Max VitalHealth B Lite,87,0,1604.44
AIA,B1 Ward,Rider,Max VitalHealth B Lite,88,0,1604.44
AIA,B1 Ward,Rider,Max VitalHealth B Lite,89,0,1682.88
AIA,B1 Ward,Rider,Max VitalHealth B Lite,90,0,1682.88
AIA,B1 Ward,Rider,Max VitalHealth B Lite,91,0,1741.96
AIA,B1 Ward,Rider,Max VitalHealth B Lite,92,0,1741.96
AIA,B1 Ward,Rider,Max VitalHealth B Lite,93,0,1741.96
AIA,B1 Ward,Rider,Max VitalHealth B Lite,94,0,1925.32
AIA,B1 Ward,Rider,Max VitalHealth B Lite,95,0,1925.32
AIA,B1 Ward,Rider,Max VitalHealth B Lite,96,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,97,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,98,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,99,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,100,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,101,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,102,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,103,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,104,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,105,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,106,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,107,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,108,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,109,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,110,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,111,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,112,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,113,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,114,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,115,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,116,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,117,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,118,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,119,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,120,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,121,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,122,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,123,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,124,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,125,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,126,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,127,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,128,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,129,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,130,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,131,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,132,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,133,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,134,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,135,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,136,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,137,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,138,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,139,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,140,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,141,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,142,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,143,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,144,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,145,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,146,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,147,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,148,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,149,0,2108.7
AIA,B1 Ward,Rider,Max VitalHealth B Lite,150,0,2108.7
Prudential,Private,Base,PRUshield Premier,1,300,0
Prudential,Private,Base,PRUshield Premier,2,300,0
Prudential,Private,Base,PRUshield Premier,3,294,0
Prudential,Private,Base,PRUshield Premier,4,290,0
Prudential,Private,Base,PRUshield Premier,5,286,0
Prudential,Private,Base,PRUshield Premier,6,280,0
Prudential,Private,Base,PRUshield Premier,7,276,0
Prudential,Private,Base,PRUshield Premier,8,272,0
Prudential,Private,Base,PRUshield Premier,9,268,0
Prudential,Private,Base,PRUshield Premier,10,257,0
Prudential,Private,Base,PRUshield Premier,11,257,0
Prudential,Private,Base,PRUshield Premier,12,257,0
Prudential,Private,Base,PRUshield Premier,13,263,0
Prudential,Private,Base,PRUshield Premier,14,263,0
Prudential,Private,Base,PRUshield Premier,15,263,0
Prudential,Private,Base,PRUshield Premier,16,263,0
Prudential,Private,Base,PRUshield Premier,17,263,0
Prudential,Private,Base,PRUshield Premier,18,263,0
Prudential,Private,Base,PRUshield Premier,19,292,0
Prudential,Private,Base,PRUshield Premier,20,292,0
Prudential,Private,Base,PRUshield Premier,21,292,0
Prudential,Private,Base,PRUshield Premier,22,292,0
Prudential,Private,Base,PRUshield Premier,23,297,0
